title,url,platform,date,client,severity,Status
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4436,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4437,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4438,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4439,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4440,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4441,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4442,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4443,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4444,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4445,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4446,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4447,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4448,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4449,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4450,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4451,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4452,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4453,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4454,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4455,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4456,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4457,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4458,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4459,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4460,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4461,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4462,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4463,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4464,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4465,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4466,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4467,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4468,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4469,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4470,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4471,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4472,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4473,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4474,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4475,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4476,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4477,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4478,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4479,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4480,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4481,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4482,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4483,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4484,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4485,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4486,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4487,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4488,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4489,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4490,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4491,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4492,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4493,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4494,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4495,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4496,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4497,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4498,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4499,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4500,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4501,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4502,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4503,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4504,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4505,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4506,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4507,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4508,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4509,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4510,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4511,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4512,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4513,Telegram,47:38.6,Doctutorials,Critical,Closed
psychiatry lastest unarranged,https://t.me/c/2103576412/4348/4514,Telegram,47:38.6,Doctutorials,Critical,Closed
